source_page_url,title,region_slug,provider,thumbnail_url,audit_stream_url,fetch_status,source_rights_status,licensed_override_note,match_status,quiver_beach_id,quiver_beach_slug,match_score,import_camera_url,stream_import_allowed,candidate_city,candidate_state,candidate_country
https://thesurfersview.com/live-cams/new-york/fire-island-beach-cam-and-surf-report/,Fire Island NY Beach Cam and Surf Report - The Surfers View,new-york,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_York/fireisland.stream/latest.jpg,https://fireislandny.cdn.coastalcameranetwork.com/New_York/fireisland.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/fire-island-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/jones-beach-ny-beach-cam-report/,Jones Beach NY Beach Cam and Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/jones-beach-ny-beach-cam-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/lido-beach-cam-and-surf-report/,Lido Beach Cam - The Surfers View,new-york,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_York/lido.stream/latest.jpg,https://lidobeach.cdn.coastalcameranetwork.com/New_York/lido.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/lido-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/long-beach-cam-and-surf-report/,Long Beach NY Beach Cam and Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,needs_review,03dc4aef-c5e3-48a6-9563-39e0fe08c9b5,long-beach-long-beach-ny,0.92,https://thesurfersview.com/live-cams/new-york/long-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/long-beach-ny-skudin-surf-cam/,Long Beach NY Skudin Surf Cam - The Surfers View,new-york,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/skudinsurfcam/latest.jpg,https://skudinsurfcam.cdn.coastalcameranetwork.com/sunba/skudinsurfcam/index.m3u8,parsed,public_linkout,,needs_review,03dc4aef-c5e3-48a6-9563-39e0fe08c9b5,long-beach-long-beach-ny,0.92,https://thesurfersview.com/live-cams/new-york/long-beach-ny-skudin-surf-cam/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/long-beach-surf-cam/,Long Beach Surf Cam - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,needs_review,03dc4aef-c5e3-48a6-9563-39e0fe08c9b5,long-beach-long-beach-ny,1,https://thesurfersview.com/live-cams/new-york/long-beach-surf-cam/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/rockaway-beach-cam-and-surf-report/,Rockaway NY Beach Cam & Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/rockaway-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/rockaway-ny-beach-cam-and-surf-report/,Rockaway Beach Cam & Surf Report - The Surfers View,new-york,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_York/rockawaybeachoverview.stream/latest.jpg,https://rockawaybeachoverview.cdn.coastalcameranetwork.com/New_York/rockawaybeachoverview.stream/index.m3u8,parsed,public_linkout,,needs_review,7e7b38b1-767f-4213-9314-538f51ab5084,rockaway-beach-90th-st-queens-ny,0.92,https://thesurfersview.com/live-cams/new-york/rockaway-ny-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/rockaway-surf-cam-report/,Rockaway Surf Cam & Report - The Surfers View,new-york,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_York/rockawaybeachoverview2.stream/latest.jpg,https://rockawaybeachoverview2.cdn.coastalcameranetwork.com/New_York/rockawaybeachoverview2.stream/index.m3u8,parsed,public_linkout,,needs_review,7e7b38b1-767f-4213-9314-538f51ab5084,rockaway-beach-90th-st-queens-ny,0.92,https://thesurfersview.com/live-cams/new-york/rockaway-surf-cam-report/,false,,NY,USA
https://thesurfersview.com/live-cams/nicaragua/popoyo-surf-cam-beach-report/,Popoyo Nicaragua Beach Cam & Surf Report - The Surfers View,nicaragua,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/nicaragua/popoyo-surf-cam-beach-report/,false,,,Nicaragua
https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-nc-cam/,Atlantic Beach NC Cam - The Surfers View,north-carolina,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1598305_sd_69fd349a8015f_1778201754.jpg,https://atlanticncbeach.cdn.coastalcameranetwork.com/North-Carolina2/atlanticncbeach.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-nc-cam/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-nc-webcam/,Atlantic Beach NC Webcam - The Surfers View,north-carolina,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/North-Carolina/atlantic-beach-nc.stream/latest.jpg,https://atlanticbeachncclaw.cdn.coastalcameranetwork.com/North-Carolina/atlantic-beach-nc.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-nc-webcam/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-webcam-and-surf-report/,Atlantic Beach Webcam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/atlantic-beach-webcam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/carolina-beach-webcam-and-surf-report/,Carolina Beach Cam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,matched,23554d2f-cf2b-487c-8e38-45d19ec785b5,carolina-beach-carolina-beach-nc,1,https://thesurfersview.com/live-cams/north-carolina/carolina-beach-webcam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/corolla-outer-banks-webcam-and-surf-report/,Corolla Outer Banks Webcam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,matched,885440f6-10c2-4c70-aa40-b7b71044cda3,corolla-corolla-nc,0.92,https://thesurfersview.com/live-cams/north-carolina/corolla-outer-banks-webcam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/emerald-isle-beach-cam-surf-report/,Emerald Isle Beach Cam & Surf Report - The Surfers View,north-carolina,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/North-Carolina/emeraldislebeacheora.stream/latest.jpg,https://emeraldislebeacheora.cdn.coastalcameranetwork.com/North-Carolina/emeraldislebeacheora.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/emerald-isle-beach-cam-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/emerald-isle-live-cam-surf-report/,Emerald Isle Live Cam & Surf Report - The Surfers View,north-carolina,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/North-Carolina/emeraldislebeachwora.stream/latest.jpg,https://emeraldislebeachwora.cdn.coastalcameranetwork.com/North-Carolina/emeraldislebeachwora.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/emerald-isle-live-cam-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/holden-beach-cam-and-surf-report/,Holden Beach Cam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/holden-beach-cam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/kitty-hawk-webcam-and-surf-report/,Kitty Hawk Webcam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/kitty-hawk-webcam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/nags-head-beach-cam-and-surf-report/,Nags Head Beach Cam and Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,matched,872fdb8c-6e6b-459e-813c-e8fc6a9561bd,nags-head-nags-head-nc,1,https://thesurfersview.com/live-cams/north-carolina/nags-head-beach-cam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/ocean-isle-beach-cam-and-surf-report/,Ocean Isle Beach Cam & Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/north-carolina/ocean-isle-beach-cam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/north-carolina/wrightsville-beach-webcam-and-surf-report/,Wrightsville Beach Webcam and Surf Report - The Surfers View,north-carolina,The Surfers View,,,parsed,public_linkout,,matched,4b88f10a-c794-4144-b17a-133af9fee9f9,wrightsville-beach-wrightsville-beach-nc,1,https://thesurfersview.com/live-cams/north-carolina/wrightsville-beach-webcam-and-surf-report/,false,,NC,USA
https://thesurfersview.com/live-cams/puerto-rico/jobos-surf-cam/,Jobos Surf Cam - The Surfers View,puerto-rico,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/bellasurf/latest.jpg,https://jobosPR.cdn.coastalcameranetwork.com/sunba/bellasurf/playlist.m3u8,parsed,public_linkout,,matched,388bb737-5889-46d0-a182-d26567bf23f6,jobos,1,https://thesurfersview.com/live-cams/puerto-rico/jobos-surf-cam/,false,,PR,USA
https://thesurfersview.com/live-cams/south-carolina/folly-beach-surf-cam/,Folly Beach Surf Cam - The Surfers View,south-carolina,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/North-Carolina2/washout.stream/latest.jpg,https://washout.cdn.coastalcameranetwork.com/North-Carolina2/washout.stream/index.m3u8,parsed,public_linkout,,matched,76057acb-e6b4-46c0-ae0e-4110cd7a19d1,folly-beach-folly-beach-sc,1,https://thesurfersview.com/live-cams/south-carolina/folly-beach-surf-cam/,false,,SC,USA
https://thesurfersview.com/live-cams/south-carolina/isle-of-palms-beach-cam-surf-report/,Isle of Palms Beach Cam & Surf Report - The Surfers View,south-carolina,The Surfers View,,,parsed,public_linkout,,matched,d15efc29-c4cb-407c-99b8-be92914473f4,isle-of-palms-isle-of-palms-sc,1,https://thesurfersview.com/live-cams/south-carolina/isle-of-palms-beach-cam-surf-report/,false,,SC,USA
https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-cam-surf-report/,Myrtle Beach Cam & Surf Report - The Surfers View,south-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-cam-surf-report/,false,,SC,USA
https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-live-cam-surf-report/,Myrtle Beach Live Cam & Surf Report - The Surfers View,south-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-live-cam-surf-report/,false,,SC,USA
https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-webcam-surf-report/,Myrtle Beach Webcam & Surf Report - The Surfers View,south-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/south-carolina/myrtle-beach-webcam-surf-report/,false,,SC,USA
https://thesurfersview.com/live-cams/south-carolina/surfside-beach-cam-surf-report/,Surfside Beach Cam & Surf Report - The Surfers View,south-carolina,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/south-carolina/surfside-beach-cam-surf-report/,false,,SC,USA
https://thesurfersview.com/live-cams/texas/galveston-webcam-surf-report/,Galveston Webcam & Surf Report - The Surfers View,texas,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/texas/galveston-webcam-surf-report/,false,,TX,USA
https://thesurfersview.com/live-cams/texas/pearl-beach-webcam-surf-report/,Pearl Beach Webcam & Surf Report - The Surfers View,texas,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/texas/pearl-beach-webcam-surf-report/,false,,TX,USA
https://thesurfersview.com/live-cams/texas/south-padre-island-beach-cam-surf-report/,South Padre Island Beach Cam & Surf Report - The Surfers View,texas,The Surfers View,,,parsed,public_linkout,,needs_review,fa19107a-a276-4257-872d-c5331264d01b,south-padre-island-isla-blanca-park-south-padre-island-tx,0.86,https://thesurfersview.com/live-cams/texas/south-padre-island-beach-cam-surf-report/,false,,TX,USA
https://thesurfersview.com/live-cams/texas/south-padre-island-webcam-surf-report/,South Padre Island Webcam & Surf Report - The Surfers View,texas,The Surfers View,,,parsed,public_linkout,,needs_review,fa19107a-a276-4257-872d-c5331264d01b,south-padre-island-isla-blanca-park-south-padre-island-tx,0.86,https://thesurfersview.com/live-cams/texas/south-padre-island-webcam-surf-report/,false,,TX,USA
https://thesurfersview.com/live-cams/united-kingdom/dawlish-beach-cam-surf-report/,Dawlish Beach Cam & Surf Report - The Surfers View,united-kingdom,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/united-kingdom/dawlish-beach-cam-surf-report/,false,,,United Kingdom
https://thesurfersview.com/live-cams/united-kingdom/polzeath-webcam-and-surf-report/,Polzeath Webcam and Surf Report - The Surfers View,united-kingdom,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/united-kingdom/polzeath-webcam-and-surf-report/,false,,,United Kingdom
https://thesurfersview.com/live-cams/virginia/sandbridge-beach-cam-surf-report/,Sandbridge Beach Cam & Surf Report - The Surfers View,virginia,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/virginia/sandbridge-beach-cam-surf-report/,false,,VA,USA
https://thesurfersview.com/live-cams/virginia/virginia-beach-cam-surf-report/,Virginia Beach Cam & Surf Report - The Surfers View,virginia,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/virginia/virginia-beach-cam-surf-report/,false,,VA,USA
https://thesurfersview.com/live-cams/virginia/virginia-beach-webcam-surf-report/,Virginia Beach Webcam & Surf Report - The Surfers View,virginia,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/virginia/virginia-beach-webcam-surf-report/,false,,VA,USA
